"","respondent_id","h1n1_knowledge","behavioral_antiviral_meds","behavioral_avoidance","behavioral_face_mask","behavioral_large_gatherings","behavioral_outside_home","doctor_recc_seasonal","child_under_6_months","health_worker","opinion_seas_vacc_effective","opinion_seas_risk","employment_industry_atmlpfrs","employment_industry_cfqqtusy","employment_industry_dotnnunm","employment_industry_haxffmxo","employment_industry_mfikgejo","employment_occupation_xgwztkwe"
"312",311,0.5,0,0,0,0,0,0,0,0,0.75,0.75,1,0,0,0,0,0
"313",312,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"314",313,0.5,0,1,0,1,0,0,0,0,1,0.25,0,0,0,0,0,0
"315",314,0.5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"316",315,1,0,1,0,0,0,1,1,0,0.75,0,0,0,0,0,0,0
"317",316,0.5,0,1,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0
"318",317,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"319",318,0.5,0,1,0,0,0,1,1,0,0.25,0,0,0,0,0,1,0
"320",319,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"321",320,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"322",321,0.5,0,1,0,0,0,0.000777409422258511,0,0,0,0.25,0,0,0,0,0,0
"323",322,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"324",323,1,0,1,1,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"325",324,0.5,0,0,0,0,0,0.00153840953807719,1,0,1,0.75,0,0,0,0,1,0
"326",325,0.5,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0
"327",326,1,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1
"328",327,0.5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"329",328,0.5,0,0,0,0,0,0,0.00121704462622947,0.00560686496326257,0.5,0.170328502125268,0,0,0,0,0,0
"330",329,1,0,1,1,0,0,0,1,0,0.75,1,0,0,0,0,0,0
"331",330,1,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"332",331,0.5,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"333",332,0.5,0,1,0,1,1,0.00306714585195006,0,0,1,0,0,0,0,0,0,0
"334",333,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"335",334,0.5,0,1,0,0,0,0.000265776548784291,0,0,0.75,0.25,0,1,0,0,0,1
"336",335,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"337",336,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"338",337,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"339",338,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0
"340",339,1,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"341",340,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"342",341,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"343",342,0.5,0,1,0,1,1,0,0,0,1,0.25,0,0,0,0,0,0
"344",343,0.5,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"345",344,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"346",345,1,0,1,0,0,0,0.00488972708755719,0,0,1,0.25,0,0,0,0,0,0
"347",346,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
"348",347,0.5,0,0,0,1,1,0.00738200391675287,0,0,1,0.75,0,0,0,0,0,0
"349",348,1,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"350",349,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,1,0,0,1
"351",350,0.5,0,1,0,1,1,1,1,0,0.75,0.25,0,0,0,0,0,0
"352",351,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"353",352,1,0,1,0,0,0,0.00209847945729801,0,0,0.75,0.25,0,0,0,0,0,0
"354",353,0.5,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"355",354,1,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"356",355,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"357",356,0,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"358",357,1,1,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"359",358,1,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"360",359,0.5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"361",360,0.5,0,0,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"362",361,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"363",362,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"364",363,0.5,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"365",364,1,0,0,0,0,0,1,0,1,0.75,0,0,0,0,0,0,0
"366",365,0.5,0,1,1,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"367",366,0.5,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"368",367,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"369",368,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"370",369,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"371",370,0.5,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,0
"372",371,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"373",372,0.5,0,1,0,1,1,1,0,0,0.75,0.75,0,0,1,0,0,0
"374",373,0.5,0.0796126824752673,0,0,1,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"375",374,1,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"376",375,0.5,0,0,0,0,0,1,0,1,0.75,0.25,0,0,0,0,0,1
"377",376,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"378",377,0,0,1,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"379",378,0.5,1,1,0,1,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"380",379,1,0,0,0,0,0,0,0.0351776523926742,0.00180671141056154,0.75,0.5,0,0,0,0,0,0
"381",380,0.5,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0
"382",381,1,0,1,0,1,1,0.0039922449453992,0,0,1,0.75,0,0,0,0,0,0
"383",382,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"384",383,1,0,1,0,1,1,0.000201453236399521,0,0,0.75,0.25,0,0,0,0,0,0
"385",384,1,0,1,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"386",385,0.5,0,0,0,1,1,1,0,0,0.75,0,0,0,0,0,0,0
"387",386,0.5,0,1,0,0,0,0.00155796842174063,0,0,0.75,0.5,0,0,0,0,1,0
"388",387,0.5,1,1,0,1,1,1,0,1,0.75,0.75,0,0,0,0,0,0
"389",388,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"390",389,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"391",390,1,0,1,0,1,1,0,0,0,0.75,1,0,0,0,0,0,0
"392",391,0.5,0,0,0,0,0,1,0,1,0.75,0,0,0,0,0,0,0
"393",392,0,0,1,0,1,0.00240669507166305,1,0,0,0.75,0.75,0,0,0,0,0,0
"394",393,0.5,0,1,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0
"395",394,0.5,0,1,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0
"396",395,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"397",396,0,0,1,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0
"398",397,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"399",398,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"400",399,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"401",400,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",401,0.5,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"403",402,0.5,0,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"404",403,0,1,0,0,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"405",404,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,1,0,0,0,0
"406",405,0.103003290946349,0,0,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"407",406,0.5,0,1,0,1,0,0.000381024445418611,0,0,0,0.25,0,0,0,0,0,0
"408",407,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"409",408,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
"410",409,1,0,1,0,1,0,0.00190330206992304,0,0,0.5,0.75,0,0,0,0,0,0
"411",410,1,0,0,0,0,0,0,0.0412931272891825,0.00252018910200695,0.0515258547944643,0.0021496438295022,0,0,0,0,0,0
"412",411,0,0,0,0,1,1,1,0,0,0.75,0,0,0,0,0,0,0
"413",412,0.5,0,0,0,0,0,1,0,0,0.75,0.75,1,0,0,0,0,0
"414",413,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"415",414,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"416",415,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"417",416,1,0,1,0,1,0,0.000189683422767847,0,0,0.75,0.25,0,0,0,0,0,0
"418",417,0.5,0,1,0,1,1,0.0001812008699417,0,0,0.75,0.25,0,0,0,0,0,0
"419",418,0.5,0,1,0,1,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"420",419,0,0,1,1,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"421",420,0,1,1,0,1,1,0,0,0,0.25,1,0,0,0,0,0,0
"422",421,0.5,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"423",422,0.5,0,0,0,0,0,0.016094056165166,0,0,1,0.75,0,0,0,0,0,0
"424",423,0.5,1,1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
"425",424,0.5,0,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"426",425,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
"427",426,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"428",427,0.5,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
"429",428,0.5,0,1,1,1,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"430",429,0.5,0,1,0,1,1,0,1,0,0.75,0,0,0,0,0,0,0
"431",430,1,0,1,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0
"432",431,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"433",432,1,0,0,0,1,0,0,0,0,0.25,0.75,0,0,0,0,0,0
"434",433,0.5,0,1,0,1,1,0.00681975456780651,0,0,1,0.25,0,0,0,0,0,1
"435",434,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"436",435,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1
"437",436,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"438",437,0.5,1,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"439",438,0.5,1,1,0,1,1,0,1,0,1,0.75,0,0,0,0,0,0
"440",439,0.5,1,1,0,0,1,0.000450943896992343,0,0,1,0.25,0,0,0,0,0,0
"441",440,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"442",441,0.5,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"443",442,0.5,0,1,1,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"444",443,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"445",444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",445,0.5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"447",446,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"448",447,1,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"449",448,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"450",449,1,0,1,0,1,1,1,0,0,0.75,0.5,0,0,0,0,0,0
"451",450,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"452",451,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"453",452,0.5,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"454",453,0.5,0,0,0,0,0,0.000108086533664801,0,0,0.75,0.25,0,0,0,0,0,0
"455",454,1,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"456",455,0.5,0,1,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0
"457",456,1,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"458",457,0.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"459",458,0.5,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"460",459,0.5,0,0,0,0,0,1,0,1,0.75,0.5,0,0,0,0,0,0
"461",460,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"462",461,0.5,0,0,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"463",462,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,0
"464",463,0.5,0,1,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"465",464,0.5,0,1,0,0,0,0,0,0,0.75,0.25,1,0,0,0,0,0
"466",465,1,0,1,0,1,1,1,0,0,0.5,0.25,1,0,0,0,0,0
"467",466,0.5,0,1,0,1,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"468",467,0.5,0,0,0,0,0,0.000105730569645114,0,0,0.5,0,1,0,0,0,0,0
"469",468,1,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"470",469,1,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"471",470,0.5,0,0,0,0,0,0.000127602026778307,0,0,0.75,0,0,0,0,0,0,0
"472",471,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"473",472,0.5,0,0,0,0,0,1,0,0,0.75,0.25,0,0,0,1,0,0
"474",473,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"475",474,0.5,0,1,0,0,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"476",475,0.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"477",476,0.5,0,0,0,0,0,0.000204834334612251,0,0,0.75,0.25,0,0,0,0,0,0
"478",477,0.5,0,0,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"479",478,1,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"480",479,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"481",480,0.5,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"482",481,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"483",482,1,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"484",483,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"485",484,0.5,0,0,0,0,0,0,1,0,0.75,0.25,0,0,0,0,0,0
"486",485,0.5,0,1,0,0,1,1,0,0,1,0.25,0,0,0,0,0,0
"487",486,1,0,0,0,0,0,0,0,0,0.137109359565075,0.25,0,0,0,0,0,0
"488",487,0.5,0,1,0,0,0,0.000467885989615367,0,0,0.75,0.25,0,0,0,0,0,0
"489",488,1,0,1,0,1,1,1,0,1,1,0.75,0,0,0,0,0,0
"490",489,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"491",490,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"492",491,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"493",492,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"494",493,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"495",494,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"496",495,0.5,1,0,0,0,0,0,1,1,0.75,0.25,0,0,0,0,0,0
"497",496,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"498",497,0.5,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"499",498,0,0,0,1,1,0,1,1,0,1,0.75,0,0,0,0,0,0
"500",499,0.5,1,1,1,1,1,0,0,0,0,0.75,0,0,0,0,0,0
"501",500,0.5,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"502",501,0.5,0,0.048393654025768,0,1,1,0.000413834188826626,0,0,0.75,0.25,0,0,0,0,0,0
"503",502,0.5,0,1,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0
"504",503,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"505",504,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"506",505,1,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,1
"507",506,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"508",507,1,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"509",508,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"510",509,0.5,0,0,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0
"511",510,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"512",511,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"513",512,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"514",513,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"515",514,1,0,1,0,1,1,0.000353383454367732,0,1,0.75,0.75,0,0,0,0,0,0
"516",515,1,0,0,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"517",516,1,0,1,0,0,0,1,1,1,1,0.75,0,0,0,0,0,0
"518",517,0.5,0,0,0,1,1,0,1,0,0.75,1,0,0,0,0,0,0
"519",518,1,0,1,1,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"520",519,0.5,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"521",520,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"522",521,0.5,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"523",522,0.5,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
"524",523,0.5,0,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0
"525",524,0.5,0,1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
"526",525,0.5,0,1,0,1,1,0,1,0,1,0.25,0,0,0,0,0,0
"527",526,1,0,0,0,0,0,1,1,0,0.75,0,1,0,0,0,0,0
"528",527,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"529",528,0.5,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"530",529,1,0,1,0,0,0,1,0,1,0.75,0.25,0,0,0,0,0,0
"531",530,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"532",531,0,0,0,0,0,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"533",532,1,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"534",533,0.5,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,0
"535",534,1,0,1,1,1,1,1,0,0,0.25,0,0,0,0,0,0,0
"536",535,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"537",536,0.5,0,1,0,1,1,0,0,0,0.5,0.25,0,0,0,0,0,0
"538",537,0.5,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"539",538,0.5,0,1,0,0,1,0,0,0,1,0.25,0,0,0,0,0,0
"540",539,0.5,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"541",540,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"542",541,1,0,1,1,0,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"543",542,1,0,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"544",543,1,0,1,0,0,0,0,0,0,0.75,0.25,1,0,0,0,0,0
"545",544,0.5,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"546",545,0,0,0.0239448339435054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547",546,1,0,0,0,0,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"548",547,1,0,1,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0
"549",548,0.5,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"550",549,0.5,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"551",550,1,1,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"552",551,0.5,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"553",552,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"554",553,1,0,1,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0
"555",554,0.5,0,0,0,0,0,0.000181268254489109,0,0,0.75,0.75,0,0,0,0,0,0
"556",555,0.5,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"557",556,1,0,1,0,1,0,1,0,0,1,0.75,0,0,0,0,0,0
"558",557,0.5,0,1,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0
"559",558,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0
"560",559,1,1,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"561",560,0,0,0,0,0,0,0,1,0,0.75,0.75,0,0,0,0,0,0
"562",561,0.5,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"563",562,1,0,0,0,0,0,0,0.00132661228194232,0.00421189306749745,0.0907528995231533,0.0390589884719119,0,0,0,0,0,0
"564",563,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"565",564,0.5,0,1,0,1,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"566",565,0.5,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"567",566,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"568",567,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"569",568,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,0
"570",569,0.5,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"571",570,0.5,0,1,0,0,0,0,0.0186504077149292,7.2209928827176e-06,0.11337622019553,0.00464105547987474,0,0,0,0,0,0
"572",571,0,0,1,0,1,0,0,0,0,0.25,0.5,0,0,0,0,0,0
"573",572,0.5,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"574",573,1,1,1,1,1,1,0,0,0,0.25,0,0,0,0,0,0,0
"575",574,0.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"576",575,0.5,0,0,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"577",576,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"578",577,1,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"579",578,0.5,0,1,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0
"580",579,0.5,0,0,0,0,0,0,0,0,0.5,0.75,0,0,0,0,0,0
"581",580,0.5,0,1,0,0,0,0.000294054396707093,1,0,0.75,0.25,0,0,0,0,0,0
"582",581,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"583",582,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"584",583,0.5,0,0,0,0,0,0.00022442292836469,1,0,0.75,0.25,0,0,0,0,0,0
"585",584,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"586",585,0.5,0,0,1,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"587",586,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,1
"588",587,0.5,0,0,0,1,1,6.73456837283049e-05,0.0326999637922863,0.00100815439992842,0.10311539063058,0.0372464817572122,0,0,0,0,0,0
"589",588,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"590",589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591",590,0.5,0,1,0,1,1,0,0,0,1,0.25,0,0,0,0,0,0
"592",591,1,0,1,0,0.000528223562921469,0.000181524463028152,0,0,0,0.75,0.75,0,0,0,0,0,0
"593",592,0,0,0,0,1,0,0,1,0,0.25,0,0,0,0,0,0,0
"594",593,0.5,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"595",594,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"596",595,1,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"597",596,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"598",597,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"599",598,0,0,0.0192553022360659,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"600",599,0.5,0,0,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"601",600,1,0,1,0,0,1,0,0,0,0.75,0.5,0,0,0,0,0,0
"602",601,0.5,0,0,0,0,0,0.00163016701907335,0,0,0.75,0,0,0,0,0,0,0
"603",602,1,1,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"604",603,1,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"605",604,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
"606",605,0.5,0,1,0,1,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"607",606,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"608",607,0.5,0,1,1,1,0,1,0,0,1,0.25,0,0,0,0,0,0
"609",608,0.5,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"610",609,1,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"611",610,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"612",611,0.5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"613",612,0.5,0,1,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0
"614",613,1,0,1,0,1,0,1,0,1,1,0.75,0,0,0,0,0,0
"615",614,0.5,0,1,0,0,0,0.00454013651101285,0,1,1,0.75,0,0,0,0,0,0
"616",615,1,0,1,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"617",616,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"618",617,0.5,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"619",618,1,0,1,0,0,1,0,1,0,0.75,0,0,0,0,0,0,0
"620",619,1,0,1,0,1,1,1,0,0,0.5,0.25,0,0,0,0,0,0
"621",620,1,0,0,0,0,0,1,1,1,1,0.75,0,0,0,0,0,0
"622",621,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"623",622,0.5,0,1,0,1,1,0.00150875162315261,0,1,0.75,0.25,0,0,0,0,0,0
"624",623,0.5,0,1,0,1,1,0,0,0,0.75,0.75,1,0,0,0,0,0
